出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1110912","11108","2636","台驊投控","航運業","1996021","2237452","3693850","-10.79044377264853","-45.96366934228515","22382028","20823551","7.484203822873438","-"
"1110912","11108","2637","慧洋-KY","航運業","2073045","2342621","1708351","-11.507452549942991","21.347720696742062","17757164","11270795","57.55023492131655","因整體運價上漲，致營收增加。"
"1110912","11108","2642","宅配通","航運業","401898","379005","382353","6.0402897059405545","5.1117684443433165","3023794","2945953","2.6423028473298795","-"
"1110912","11108","2701","萬企","觀光事業","19414","20132","17031","-3.566461355056626","13.992131994598086","153371","159847","-4.051374126508474","-"
"1110912","11108","2702","華園","觀光事業","132331","150799","83711","-12.24676556210585","58.08077791449153","881967","528741","66.80510873943953","國外疫情管控措施陸續放寬，且新增一間子公司，故營收增加。"
"1110912","11108","2704","國賓","觀光事業","112335","101444","71571","10.735972556287212","56.956029676824414","903932","940215","-3.8590109708949547","本月較去年同期增加，主要係去年8月受新冠肺炎影響，致使去年8月客房收入及餐飲收入大幅減少。"
"1110912","11108","2706","第一店","觀光事業","23681","24195","14662","-2.1244058689811944","61.5127540581094","189632","155144","22.229670499664827","因受新冠疫情影響"
"1110912","11108","2707","晶華","觀光事業","525276","468972","381534","12.005834037000076","37.67475506770039","3457607","3223149","7.274190550917751","達美樂因股權移轉，自110年9/1起不再列入合併營收。"
"1110912","11108","2712","遠雄來","觀光事業","90289","68203","32924","32.38273976218055","174.2346008990402","323421","231977","39.41942520163637","本月營收較去年同期成長68.73%，主係觀光政策釋放利多，帶動東部旅遊人次增加，刺激消費情況下所致"
"1110912","11108","2722","夏都","觀光事業","114328","118711","52068","-3.6921599514788013","119.5744027041561","565965","334703","69.09468991912233","110年8月因疫情影響，營收銳減。"
"1110912","11108","2723","美食-KY","觀光事業","1733154","1636887","1705554","5.881102360761616","1.6182425182667919","12602149","13118926","-3.9391715449877527","-"
"1110912","11108","2731","雄獅","觀光事業","256632","197588","101612","29.88238152114501","152.56072117466442","1423638","1097995","29.65796747708323","國內疫情相較去年緩和，故本月營收較去年同月成長幅度較高。"
"1110912","11108","2748","雲品","觀光事業","167123","166842","79020","0.1684228191942077","111.49455833966084","1215394","848082","43.31090625670631","去年基期低及市況好轉"
"1110912","11108","2801","彰銀","金融保險業","3265931","3549913","2786574","-7.999689006462975","17.20237826090389","22777725","19361136","17.64663499083938","-"
"1110912","11108","2809","京城銀","金融保險業","905008","1136280","624202","-20.35343401274334","44.98639863377561","3756251","7108614","-47.159164923007495","-"
"1110912","11108","2812","台中銀","金融保險業","1440249","1436922","1162125","0.2315365760980763","23.932365279122298","9864433","8790011","12.223215647853001","-"
"1110912","11108","2816","旺旺保","金融保險業","758209","813502","747999","-6.7969101489609125","1.3649750868650894","5449053","5861289","-7.033196964012523","-"
"1110912","11108","2820","華票","金融保險業","249065","73896","218850","237.04801342427194","13.80625999543066","1259552","1990871","-36.73362061128019","-"
"1110912","11108","2832","台產","金融保險業","521635","563873","647465","-7.490693826446735","-19.434255133482118","4103829","5016975","-18.201127173246828","-"
"1110912","11108","2834","臺企銀","金融保險業","2563993","2906096","2416180","-11.771909806145427","6.117631964505955","18407574","16070041","14.54590563894641","-"
"1110912","11108","2836","高雄銀","金融保險業","303639","309915","353014","-2.025071390542568","-13.986697411434108","2680949","2760938","-2.8971675568230797","-"
"1110912","11108","2845","遠東銀","金融保險業","1128926","1028245","961934","9.79153800893756","17.360026779384032","7649642","7498270","2.018758993741223","-"
"1110912","11108","2849","安泰銀","金融保險業","517200","460264","479146","12.370291832513514","7.942046891761592","4126122","3915201","5.387232992635627","-"
"1110912","11108","2851","中再保","金融保險業","1791841","1417889","1574655","26.3738557813764","13.792608539648368","14834040","13868011","6.965879966492672","-"
"1110912","11108","2852","第一保","金融保險業","631312","640231","586417","-1.3930909312420048","7.655814889404638","4680969","4315384","8.471667874747647","-"
"1110912","11108","2855","統一證","金融保險業","485770","597285","904970","-18.67031651556627","-46.321977524116825","3638740","8791465","-58.61053874411147","今年累計營收較去年同期減少，主因今年部位操作獲利不佳所致。"
"1110912","11108","2880","華南金","金融保險業","5166107","6118042","5084774","-15.559471477966317","1.599540117220549","37110327","35075097","5.802492862671199","-"
"1110912","11108","2884","玉山金","金融保險業","4793454","6085993","5084919","-21.237931098507673","-5.731949712473296","36561813","38695356","-5.513692650870042","-"
"1110912","11108","2886","兆豐金","金融保險業","4861655","7120270","5948412","-31.720917886540818","-18.269699543340305","39267493","40549872","-3.1624736078081823","-"
"1110912","11108","2887","台新金","金融保險業","6276645","4579492","7024343","37.05985292691853","-10.64438339642583","41902349","41412344","1.183234158394898","-"
"1110912","11108","2888","新光金","金融保險業","10398122","8992940","16380895","15.62539058416936","-36.52287008737923","96170713","157157273","-38.806069127962026","-"
"1110912","11108","2889","國票金","金融保險業","579802","676630","710055","-14.310332086960377","-18.344071938089304","4394869","7059008","-37.74098286898102","-"
"1110912","11108","2890","永豐金","金融保險業","4313423","4728509","4008782","-8.778369672131321","7.599340647608177","33132462","31535083","5.065402872096452","-"
"1110912","11108","2891","中信金","金融保險業","11158103","15576298","18591277","-28.36485922393113","-39.982051797732886","127586547","119713223","6.576820674187346","-"
"1110912","11108","2892","第一金","金融保險業","7045774","7321542","5587879","-3.7665289634342054","26.090310831712713","46723842","42233705","10.631643612607514","-"
"1110912","11108","2897","王道銀行","金融保險業","1005423","893584","786414","12.5157791545059","27.849071862911902","6274687","6305500","-0.4886686226310364","-"
"1110912","11108","2901","欣欣","貿易百貨","8393","10378","6422","-19.12699942185392","30.69137340392401","78296","54426","43.85771506265388","-"
"1110912","11108","2904","匯僑","其他","43916","41951","37116","4.684036137398393","18.320939756439273","322834","328283","-1.6598483625408564","-"
"1110912","11108","2908","特力","貿易百貨","2977229","2946815","3670740","1.0320973661393742","-18.892948015931392","25853112","29078988","-11.093494725469814","-"
"1110912","11108","2910","統領","貿易百貨","118810","38141","39030","211.50205815264414","204.40686651293876","463880","361649","28.26801677869979","本月營收較去年增加79,780仟元(204.41%)主要係出售陽明山及礁溪建案房地收入所致。"
"1110912","11108","3002","歐格","電腦及週邊設備業","61625","74758","45942","-17.567350651435298","34.1365199599495","532570","355424","49.84075357882416","-"
"1110912","11108","3004","豐達科","鋼鐵工業","209199","181311","118411","15.381306153515231","76.67193081723826","1312308","868572","51.08799270526796","主要係客戶需求增加所致"
"1110912","11108","3005","神基","電腦及週邊設備業","2937045","2964559","2710858","-0.9280975686434306","8.343742091987112","20944874","20024654","4.595435207020306","-"
"1110912","11108","3006","晶豪科","半導體業","1185956","1254723","2370034","-5.480651904842742","-49.960380315219105","12481169","15686196","-20.432149387907685","-"
"1110912","11108","3008","大立光","光電業","4441781","3885328","4008390","14.321905383535187","10.812096627324188","28140914","29738360","-5.371668108127012","-"
"1110912","11108","3010","華立","電子通路業","6431519","6473883","6058979","-0.6543831576814101","6.148560673341168","50751518","45342423","11.929435266395005","-"
"1110912","11108","3011","今皓","電子零組件業","125991","139198","140653","-9.487923677064325","-10.42423552999225","1100230","980417","12.220616329582208","-"
"1110912","11108","3013","晟銘電","電腦及週邊設備業","540034","569867","469170","-5.235081168062021","15.104120041775902","3618667","3024030","19.66372688101639","-"
"1110912","11108","3014","聯陽","半導體業","374733","361455","704560","3.6734863260986845","-46.81318837288521","3719469","4763084","-21.910489086482624","-"
"1110912","11108","3015","全漢","電子零組件業","1453851","1316502","1478312","10.432874389860403","-1.6546574742003042","10253561","11039094","-7.115919114376596","-"
"1110912","11108","3016","嘉晶","半導體業","521284","520561","450634","0.1388886220827146","15.677911564595659","4048107","3240244","24.932165602343527","-"
"1110912","11108","3017","奇鋐","電腦及週邊設備業","4978025","4852129","3912085","2.5946548412047576","27.247362979076375","36187047","31099711","16.358145578909077","-"
"1110912","11108","3019","亞光","光電業","1659751","1645534","1815231","0.8639748555787969","-8.565301055347776","12667717","13479112","-6.019647288337689","-"
"1110912","11108","3021","鴻名","電子零組件業","393648","356402","325737","10.45055863884041","20.84841451846121","2641945","2228896","18.531551045898958","-"
"1110912","11108","3022","威強電","電腦及週邊設備業","941034","859297","516569","9.512077896233782","82.17004891892468","5005990","4107632","21.870459671168206","係因客戶出貨需求增加所致。"
"1110912","11108","3023","信邦","電子零組件業","2737848","2655190","2217964","3.113072887439317","23.439695143834616","19858459","16909574","17.43914423864256","-"
"1110912","11108","3024","憶聲","光電業","159908","165209","102619","-3.2086629663032884","55.82689365517107","1105823","1007193","9.792562100808881","海外訂單需求增加"
"1110912","11108","3025","星通","通信網路業","29805","41334","43310","-27.892292059805488","-31.182175017317018","313727","299843","4.630423254836698","-"
"1110912","11108","3026","禾伸堂","電子零組件業","1157585","1193913","1441930","-3.0427677728611715","-19.719750612026935","10512018","11752201","-10.552772199862817","-"
"1110912","11108","3027","盛達","通信網路業","150433","69403","113125","116.75287811766061","32.979447513812154","721713","661225","9.147869484668607","-"
"1110912","11108","3028","增你強","電子通路業","2676060","2988118","3851581","-10.44329574668738","-30.520479771813186","28400980","28333974","0.23648641733065753","-"
"1110912","11108","3029","零壹","資訊服務業","1623480","952558","1740407","70.43371637212643","-6.7183710476917184","8616981","8233787","4.653921700913565","-"
"1110912","11108","3030","德律","其他電子業","593191","439496","505310","34.97073921036824","17.39150224614593","4793758","3883257","23.44683856875813","-"
"1110912","11108","3031","佰鴻","光電業","113455","135903","123386","-16.517663333406915","-8.0487251389947","1035182","1033405","0.17195581596760226","-"
"1110912","11108","3033","威健","電子通路業","6175847","5167770","6854390","19.50700205310995","-9.899392943792227","45689179","47554644","-3.9227819684655825","-"
"1110912","11108","3034","聯詠","半導體業","6527191","6865719","12914781","-4.9306999019330675","-49.45953013063094","81365737","85891725","-5.269410993899587","-"
"1110912","11108","3035","智原","半導體業","1086262","1090051","731378","-0.3475984151200265","48.52265176146945","8747900","4600741","90.14110987773492","因量產營收增加"
"1110912","11108","3036","文曄","電子通路業","45134755","46816263","40457022","-3.591717690068513","11.562227689423112","350014801","276546344","26.56641774298777","-"
"1110912","11108","3037","欣興","電子零組件業","12131465","11779291","9571010","2.9897724744214234","26.752192297364648","90256737","64543165","39.83934162509694","-"
"1110912","11108","3038","全台","光電業","428169","426868","378090","0.3047780578539502","13.245259065301912","3080192","2740964","12.376229676858214","-"
"1110912","11108","3040","遠見","其他","14195","13205","13708","7.497160166603559","3.5526699737379634","101667","113844","-10.69621587435438","-"
"1110912","11108","3041","揚智","半導體業","157781","213652","241321","-26.15046898695074","-34.61779124071258","1827478","1733328","5.431747482299945","-"
"1110912","11108","3042","晶技","電子零組件業","1105110","1179482","1348669","-6.305479863194182","-18.05921245316679","9015172","10312402","-12.579319541654796","-"
"1110912","11108","3043","科風","其他電子業","148084","86016","97653","72.1586681547619","51.643062681126025","745090","655390","13.686507270480172","係主力客戶拉貨"
"1110912","11108","3044","健鼎","電子零組件業","5569157","5758566","5307814","-3.289169560616306","4.9237407339443315","45259029","40795761","10.940519040691507","-"
"1110912","11108","3046","建碁","電腦及週邊設備業","295547","304239","186365","-2.8569644259940374","58.585034743648215","2196585","1483551","48.062655075558574","111年8月份營收較去年同期增加，主係增加大型專案業務。"
"1110912","11108","3047","訊舟","通信網路業","516192","467344","412522","10.452257865726317","25.130780903806343","3854237","3381992","13.96351617626535","-"
"1110912","11108","3048","益登","電子通路業","10912095","9072811","9956545","20.27248225494833","9.597204652818824","76487803","66323827","15.324773101528052","上述已依IFRS申報合併營收"
"1110912","11108","3049","和鑫","光電業","148036","143027","301363","3.502135960343152","-50.877844990924565","1599458","2411906","-33.68489485079435","本期營收較去年同期減少50.88%，係客戶需求減少所致。"
"1110912","11108","3050","鈺德","光電業","99648","101783","83319","-2.0975997956436734","19.59817088539229","722499","651538","10.891306416509858","-"
"1110912","11108","3051","力特","光電業","217777","257108","262526","-15.297462544922757","-17.04554977411761","2078084","2248248","-7.568737968409179","-"
"1110912","11108","3054","立萬利","半導體業","2518","3012","3153","-16.401062416998673","-20.139549635267997","21456","35392","-39.37613019891501","-"
"1110912","11108","3055","蔚華科","電子通路業","178580","184243","425250","-3.0736581579761513","-58.00587889476778","1293945","2915225","-55.61423217761922","去年同期累計有快消品營收1,317M，自111年1月始已無此營收; 半導體本期累計1,294M相較去年同期1,598M減幅19%。"
"1110912","11108","3056","總太","建材營造","703890","111586","6641","530.8049396877744","10499.156753500978","2917586","3608058","-19.136942920540633","本月營收增加係因個案總太聚作完工交屋。"
"1110912","11108","3057","喬鼎","電腦及週邊設備業","72271","72976","79310","-0.9660710370532778","-8.87529945782373","680006","577772","17.694523099077145","-"
"1110912","11108","3058","立德","電子零組件業","351538","464460","431714","-24.312534986866467","-18.57155431605183","3019682","3052460","-1.073822425191485","-"
"1110912","11108","3059","華晶科","光電業","1380336","1250957","868201","10.342401857138174","58.988068431158226","9356428","6045496","54.766920696002444","本月及本年累計營收較去年同期增加50%以上，係因客人需求增加。"
"1110912","11108","3060","銘異","電腦及週邊設備業","249108","227236","363008","9.625235438046788","-31.376718970380818","2401451","2523396","-4.832574831695065","-"
"1110912","11108","3062","建漢","通信網路業","638623","606135","300929","5.359862076930057","112.21716750462734","3199677","2563491","24.817173143966567","因疫情趨緩及市場缺料情況也逐漸趨緩，故本月營收金額較去年同期增加。"
"1110912","11108","3090","日電貿","電子零組件業","764649","922482","923971","-17.109602138578314","-17.24318187475581","7639859","7470978","2.2604938737605704","-"
"1110912","11108","3092","鴻碩","電子零組件業","247190","295429","260588","-16.32845793744013","-5.141449337651772","2546684","1813841","40.40282472388704","-"
"1110912","11108","3094","聯傑","半導體業","26385","27352","26815","-3.53539046504826","-1.6035800857728884","210848","193475","8.979454709910842","-"
"1110912","11108","3130","一零四","資訊服務業","190253","194456","160998","-2.161414407372362","18.171033180536405","1457209","1192674","22.179992185626585","-"
"1110912","11108","3138","耀登","通信網路業","165994","151516","112740","9.555426489611659","47.23611850274969","1083618","931966","16.27226744323291","-"
"1110912","11108","3149","正達","光電業","229172","224365","208617","2.142491030240902","9.852984176744943","1606319","1720084","-6.613921180593506","-"
"1110912","11108","3164","景岳","生技醫療業","32210","18103","29139","77.9263105562614","10.539139984213596","236758","271005","-12.637036217043965","-"
"1110912","11108","3167","大量","電機機械","163116","225273","384221","-27.59185521567165","-57.546307984207004","1830455","3055047","-40.08422783675668","大環境變化所致。"
"1110912","11108","3189","景碩","半導體業","3868932","3762744","3297724","2.822089411344487","17.32127976750025","29099546","22366960","30.100585864149622","-"
"1110912","11108","3209","全科","電子通路業","5017486","6345141","4538119","-20.923963707031884","10.563120975893316","40707463","32234839","26.284058685697175","-"
"1110912","11108","3229","晟鈦","電子零組件業","82120","92877","41130","-11.58198477556338","99.65961585217603","496548","298914","66.11734478813304","海外子公司之營收係以當年度平均匯率換算之.，自111年6月起新增合併個體"
"1110912","11108","3231","緯創","電腦及週邊設備業","76876839","79684558","70278501","-3.523542164844536","9.388842826912315","627223180","516037575","21.546028891403886","-"
"1110912","11108","3257","虹冠電","半導體業","35810","40597","130984","-11.791511688055767","-72.6607829963965","434208","872899","-50.256788013275305","客戶需求減少"
"1110912","11108","3266","昇陽","建材營造","31351","133554","36834","-76.5256001317819","-14.885703426182332","2303010","833869","176.18366913747843","因營建收入受政策、全部完工法及建案規模不同等影響，故營收波動較大。"
"1110912","11108","3296","勝德","電子零組件業","265384","267669","320675","-0.8536662818630473","-17.242067513838","1767242","2140760","-17.447915693492032","-"
"1110912","11108","3305","昇貿","其他電子業","642761","670145","710965","-4.086279834961091","-9.593158594304924","6337323","4904378","29.217670416105772","-"
"1110912","11108","3308","聯德","電子零組件業","23217","18857","34012","23.121387283236995","-31.738798071268963","164858","224975","-26.721635737304144","-"
"1110912","11108","3311","閎暉","通信網路業","179512","171920","152255","4.416007445323406","17.902203540113625","1368931","1171661","16.836781287420166","-"
"1110912","11108","3312","弘憶股","電子通路業","1580078","1589595","1575695","-0.598705959694136","0.27816296935637924","13115970","12105945","8.343214841964011","-"
"1110912","11108","3321","同泰","電子零組件業","104049","124415","169711","-16.36940883334003","-38.690479697839265","1290311","1478195","-12.710366358971584","-"
"1110912","11108","3338","泰碩","電子零組件業","413297","405149","410585","2.011111961278443","0.6605209639904039","3246624","3224065","0.6997067366817976","-"
"1110912","11108","3356","奇偶","光電業","132303","99730","107272","32.66118520004011","23.334141248415243","849152","806828","5.24572771396134","-"
"1110912","11108","3376","新日興","電子零組件業","1183511","1184575","954311","-0.08982124390604225","24.017327684580813","8378213","7841289","6.84739460565731","-"
"1110912","11108","3380","明泰","通信網路業","3058273","2756213","1958472","10.959240087758094","56.15607473581445","20976554","18769793","11.756981017318624","主係缺料情況緩解, 出貨增加所致"
"1110912","11108","3383","新世紀","光電業","29107","27411","42612","6.187297070519135","-31.69295034262649","258829","372763","-30.564728795508138","-"
"1110912","11108","3406","玉晶光","光電業","2535097","1946290","2040679","30.252788638897595","24.228112309677318","10736730","8791509","22.126133295205637","-"
"1110912","11108","3413","京鼎","半導體業","1379766","1273395","1079572","8.35333890897954","27.80676045692182","9260085","7788145","18.89975083925633","-"
"1110912","11108","3416","融程電","電腦及週邊設備業","259619","233540","240233","11.166823670463303","8.06966569955002","1687797","1625364","3.841170347073025","-"
"1110912","11108","3419","譁裕","通信網路業","181487","190773","128079","-4.867565116656969","41.699263735663145","1208011","1060936","13.86275892231011","-"
"1110912","11108","3432","台端","電子零組件業","1001","3916","4331","-74.43820224719101","-76.88755483722004","14021","28290","-50.438317426652524","本月訂單減少所致"
"1110912","11108","3437","榮創","光電業","151805","139464","300291","8.848878563643664","-49.44736938502985","1868905","3117753","-40.05602753008336","-"
"1110912","11108","3443","創意","半導體業","2014285","1940034","1046434","3.827304057557754","92.4904007323921","13849265","8883915","55.89146226635442","ASIC及晶圓產品收入增加"
"1110912","11108","3450","聯鈞","半導體業","602092","637850","598424","-5.60602022419064","0.6129433311498202","4715059","4802119","-1.812949658265445","-"
"1110912","11108","3454","晶睿","光電業","921507","850076","416567","8.40289574108668","121.21459453101181","5756133","3632549","58.459885881787145","本公司因客戶訂單增加，故本月營收較去年同期成長達121.21%;本年營收較去年同期成長達58.46%"
"1110912","11108","3481","群創","光電業","15281141","15760183","31383671","-3.039571304470259","-51.3086247940848","158828929","240706141","-34.01542298000615","本期營收較去年同期減少，主要係巿場價格下跌及出貨量減少所致。"
"1110912","11108","3494","誠研","電腦及週邊設備業","53909","55959","48556","-3.663396415232581","11.024384216162781","379564","298302","27.241520338448954","-"
"1110912","11108","3501","維熹","電子零組件業","625417","515250","539389","21.381271227559438","15.949157287226845","4128703","3555303","16.12802059346278","-"
"1110912","11108","3504","揚明光","光電業","403435","493551","315157","-18.25870072191121","28.010800965867805","3357651","2828375","18.713077297034516","部份產品之收入認列改以銷貨價格減除客戶所提供關鍵物料後之淨額入帳"
"1110912","11108","3515","華擎","電腦及週邊設備業","1192075","989566","1439479","20.464425818995398","-17.187051704123505","10847447","12774570","-15.085619320258921","“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
"1110912","11108","3518","柏騰","其他電子業","22510","35045","56438","-35.76829790269653","-60.11552500088593","349460","525729","-33.528490914520596","本月營收因四川停電及客戶調節庫存導致出貨減少。"
"1110912","11108","3528","安馳","電子通路業","551377","580146","541974","-4.958924132890687","1.7349540752877444","4342118","4348265","-0.14136672902870456","-"
"1110912","11108","3530","晶相光","半導體業","125098","134294","385797","-6.847662591031617","-67.57413873099065","1514459","2796107","-45.83687248020194","市場需求下降。"
"1110912","11108","3532","台勝科","半導體業","1394766","1382833","1066663","0.8629386194862286","30.75976198668183","10566055","7948933","32.92419246708961","-"
"1110912","11108","3533","嘉澤","電子零組件業","2372149","2236848","1934779","6.048734648040457","22.605682612846223","17413504","13275620","31.169045212201013","-"
"1110912","11108","3535","晶彩科","光電業","155401","114053","83880","36.25332082452895","85.2658559847401","1102577","980839","12.411619032277468","本公司以銷售機台為主，111年8月出售機台較去年同期增加，此為產業特性，尚屬正常"
"1110912","11108","3536","誠創","半導體業","40883","37043","50907","10.366331020705667","-19.690808729644253","302960","410886","-26.266653037582202","-"
"1110912","11108","3543","州巧","光電業","237089","281091","339867","-15.654005286544216","-30.24065296130545","2106438","2280438","-7.63011316247142","-"
"1110912","11108","3545","敦泰","半導體業","745879","636014","2135950","17.273990824101357","-65.07975373955382","8601867","14277286","-39.751385522430525","終端市場需求減緩致使營收下滑"
"1110912","11108","3550","聯穎","電子零組件業","304493","324052","419491","-6.035759692888796","-27.41369898281489","2793823","3233143","-13.58801636673664","-"
"1110912","11108","3557","嘉威","其他","392978","359103","327030","9.433226678696641","20.16573403051708","3916746","3184280","23.002562588717073","-"
"1110912","11108","3563","牧德","光電業","132720","163991","235639","-19.06872938149045","-43.67655608791414","1457312","1872343","-22.166397930293755","-"
"1110912","11108","3576","聯合再生","光電業","1544244","1280849","1054925","20.564094596630827","46.384245325497076","11409986","8943373","27.580343568360618","-"
"1110912","11108","3583","辛耘","半導體業","470253","493879","408817","-4.783762824497498","15.027750802926493","3601250","2824894","27.48265952633975","-"
"1110912","11108","3588","通嘉","半導體業","102656","110149","195607","-6.802603745835187","-47.519260558159985","1242919","1326529","-6.302915352774044","-"
"1110912","11108","3591","艾笛森","光電業","154570","147124","146792","5.061036948424459","5.298653877595509","1245053","1428544","-12.844616616639039","-"
"1110912","11108","3592","瑞鼎","半導體業","1326763","1389413","2277344","-4.509098446610187","-41.74077346241938","17438564","15979202","9.132884107729534","-"
"1110912","11108","3593","力銘","電子零組件業","100023","67825","82876","47.472171028381865","20.68994642598581","560436","766849","-26.9170332099279","-"
"1110912","11108","3596","智易","通信網路業","4077872","4183524","3101338","-2.5254307134368057","31.4875063601581","29449272","25295047","16.423076818161277","-"
"1110912","11108","3607","谷崧","電子零組件業","255932","218180","284646","17.303144192868274","-10.087617602214682","1882035","2408784","-21.86783871032023","-"
"1110912","11108","3617","碩天","其他電子業","979882","1031406","822709","-4.995510982096284","19.104324858485807","7335417","6025020","21.749255604130774","-"
"1110912","11108","3622","洋華","光電業","82007","112422","96236","-27.054313212716373","-14.785527245521427","1084280","925715","17.128921968424407","-"
"1110912","11108","3645","達邁","電子零組件業","105511","86481","223336","22.004833431620817","-52.756832754235774","1459845","1622736","-10.038046854201793","持續受景氣及客戶調整庫存影響，客戶需求減少，致本公司8月整體營收較去年減少50%以上。"
"1110912","11108","3653","健策","電子零組件業","1122164","919515","765410","22.038683436376786","46.60952953319136","7404803","5571903","32.89540395803731","-"
"1110912","11108","3661","世芯-KY","半導體業","1166107","950674","840549","22.6610804544986","38.731590900708945","7697206","7036559","9.388779373554602","-"
"1110912","11108","3665","貿聯-KY","其他電子業","4567275","4953269","2478218","-7.792712247204825","84.29674064186443","35196518","17949721","96.08392798974424","本公司1/20完成德商LEONI集團旗下工業應用事業群收購。"
"1110912","11108","3669","圓展","通信網路業","216418","312966","312103","-30.849357438188175","-30.658148111360674","2113137","2667636","-20.78615673202791","-"
"1110912","11108","3673","TPK-KY","光電業","9195001","9939817","7933186","-7.4932566665965785","15.905526480785904","66562538","70821024","-6.013025171734315","-"
"1110912","11108","3679","新至陞","電子零組件業","414153","402394","367646","2.9222602722704614","12.649940431828444","2595231","3291458","-21.152540910441513","-"
"1110912","11108","3682","亞太電","通信網路業","1022246","1034500","1045905","-1.1845335911068149","-2.262060129744097","8579249","8219223","4.3802923950353945","-"
"1110912","11108","3686","達能","半導體業","8132","582","24209","1297.250859106529","-66.4091866661159","36247","144712","-74.95231908894908","本期客戶所需零組件因銷售需求量較多,致使營收較上期大幅成長。"
"1110912","11108","3694","海華","通信網路業","1091212","978354","1110886","11.53549737620534","-1.771018808410584","6637915","7376190","-10.008893480238443","-"
"1110912","11108","3705","永信","生技醫療業","556860","537095","666505","3.6799821260670833","-16.45073930428129","5003788","5017669","-0.2766424010830527","-"
"1110912","11108","3706","神達","電腦及週邊設備業","3822003","4046413","2867231","-5.545899541149161","33.299444655836936","30728650","29687786","3.5060344344977428","-"
"1110912","11108","3708","上緯投控","化學工業","814660","679366","754049","19.91474404076742","8.038071796395194","6603161","6884841","-4.091307264757457","-"
"1110912","11108","3712","永崴投控","電腦及週邊設備業","815793","637229","732745","28.021951292235602","11.333820087479273","7142095","5320992","34.22487761680529","-"
"1110912","11108","3714","富采","光電業","2282902","2316152","3538605","-1.4355707224741727","-35.48581997708136","20925922","23117351","-9.479585269090736","利晶江蘇自111年1月起非本公司合併個體，若不含利晶,8月與去年同期營收減少為32.6%，與去年累計減少為6.9%。"
"1110912","11108","3715","定穎投控","電子零組件業","1266272","0","0","","","1266272","0","","定穎投控於111/08/25公司始設立"
"1110912","11108","4104","佳醫","生技醫療業","634672","562980","539838","12.734377775409428","17.567121988448385","4580291","4235799","8.132869383084513","-"
"1110912","11108","4108","懷特","生技醫療業","14316","8752","19215","63.574040219378425","-25.495706479313036","90922","116807","-22.160486957117296","國內疫情略趨緩，8月營收較7月明顯成長。"
"1110912","11108","4119","旭富","生技醫療業","124845","49649","65351","151.45521561360752","91.03762758029717","543878","658468","-17.40251614353317","產能陸續恢復中"
"1110912","11108","4133","亞諾法","生技醫療業","42019","30430","34436","38.08412750575091","22.02055987919619","274625","324825","-15.454475486800584","-"
"1110912","11108","4137","麗豐-KY","生技醫療業","396987","388205","380085","2.2622068237142745","4.446900035518371","2582300","3121488","-17.273428569964068","-"
"1110912","11108","4142","國光生","生技醫療業","109142","277341","235780","-60.64700134491474","-53.71023835779116","966217","383538","151.9221041982802","本公司當月營收減少主因為外銷大陸商品提前於7月出貨所致。"
"1110912","11108","4148","全宇生技-KY","生技醫療業","460062","365312","161940","25.936733531885075","184.09410892923304","2414632","1337530","80.52918439212579","本月及本年累計營收較去年同期增加184.09%及80.53%,主係因客戶訂單需求增加及平均售價上升。"
"1110912","11108","4190","佐登-KY","生技醫療業","216035","200064","200045","7.9829454574536145","7.993201529655828","1710098","1760310","-2.852452124909817","-"
"1110912","11108","4426","利勤","紡織纖維","120036","140625","39970","-14.641066666666667","200.31523642732049","847785","474300","78.74446552814675","因遇季節性訂單出貨"
"1110912","11108","4438","廣越","紡織纖維","2558539","2473638","1441478","3.4322322021249674","77.49414142983798","12862198","8114053","58.517549737473985","客戶需求增加，帶動營收增長。"
"1110912","11108","4439","冠星-KY","紡織纖維","785447","574542","743091","36.70836944905681","5.6999748348452615","5764970","4752746","21.297666654182656","-"
"1110912","11108","4440","宜新實業","紡織纖維","135067","126887","170421","6.4466809050572556","-20.74509596821988","1055225","1171722","-9.942375409866846","-"
"1110912","11108","4532","瑞智","電機機械","1250912","1519977","1540420","-17.70191259473005","-18.794095116916164","13823369","15645552","-11.646652032475428","-"
"1110912","11108","4536","拓凱","其他","1128785","865598","809690","30.405222747742023","39.409527102965335","6852990","5301398","29.26760073474959","-"
"1110912","11108","4540","全球傳動","電機機械","283229","329530","292876","-14.050617546202167","-3.2938854668870103","2387217","2148330","11.119660387370656","-"
"1110912","11108","4545","銘鈺","電子零組件業","192080","243684","159348","-21.176605768125935","20.541205412054122","1541773","1419303","8.62888333217079","-"
"1110912","11108","4551","智伸科","汽車工業","849739","797410","713676","6.562370675060508","19.065093964207847","6275346","5915280","6.087049133768816","-"
"1110912","11108","4552","力達-KY","電機機械","512122","438540","518087","16.778857116796644","-1.1513510279161607","3192483","2943795","8.447870860572833","-"
"1110912","11108","4555","氣立","電機機械","149859","184869","188963","-18.937734287522517","-20.6939982959627","1287459","1400139","-8.047772399740312","-"
